WeekIndex	FirstDoses	SecondDoses	dataDate	FirstDosesG1	FirstDosesG2	FirstDosesG3	SecondDosesG1	SecondDosesG2	SecondDosesG3
 51	  13	 157	2022-12-23	  0.37142857	  0.74285714	  0.74285714	 4.48571429	  8.97142857	  8.97142857
 51	  13	 157	2022-12-24	  0.37142857	  0.74285714	  0.74285714	 4.48571429	  8.97142857	  8.97142857
 51	  13	 157	2022-12-25	  0.37142857	  0.74285714	  0.74285714	 4.48571429	  8.97142857	  8.97142857
 52	  37	 124	2022-12-26	  1.05714286	  2.11428571	  2.11428571	 3.54285714	  7.08571429	  7.08571429
 52	  37	 124	2022-12-27	  1.05714286	  2.11428571	  2.11428571	 3.54285714	  7.08571429	  7.08571429
 52	  37	 124	2022-12-28	  1.05714286	  2.11428571	  2.11428571	 3.54285714	  7.08571429	  7.08571429
 52	  37	 124	2022-12-29	  1.05714286	  2.11428571	  2.11428571	 3.54285714	  7.08571429	  7.08571429
 52	  37	 124	2022-12-30	  1.05714286	  2.11428571	  2.11428571	 3.54285714	  7.08571429	  7.08571429
 52	  37	 124	2022-12-31	  1.05714286	  2.11428571	  2.11428571	 3.54285714	  7.08571429	  7.08571429
 52	  37	 124	2023-01-01	  1.05714286	  2.11428571	  2.11428571	 3.54285714	  7.08571429	  7.08571429
 53	   4	  48	2023-01-02	  0.11428571	  0.22857143	  0.22857143	 1.37142857	  2.74285714	  2.74285714
 53	   4	  48	2023-01-03	  0.11428571	  0.22857143	  0.22857143	 1.37142857	  2.74285714	  2.74285714
 53	   4	  48	2023-01-04	  0.11428571	  0.22857143	  0.22857143	 1.37142857	  2.74285714	  2.74285714
 53	   4	  48	2023-01-05	  0.11428571	  0.22857143	  0.22857143	 1.37142857	  2.74285714	  2.74285714
 53	   4	  48	2023-01-06	  0.11428571	  0.22857143	  0.22857143	 1.37142857	  2.74285714	  2.74285714
 53	   4	  48	2023-01-07	  0.11428571	  0.22857143	  0.22857143	 1.37142857	  2.74285714	  2.74285714
 53	   4	  48	2023-01-08	  0.11428571	  0.22857143	  0.22857143	 1.37142857	  2.74285714	  2.74285714
 54	   1	  27	2023-01-09	  0.02857143	  0.05714286	  0.05714286	 0.77142857	  1.54285714	  1.54285714
 54	   1	  27	2023-01-10	  0.02857143	  0.05714286	  0.05714286	 0.77142857	  1.54285714	  1.54285714
 54	   1	  27	2023-01-11	  0.02857143	  0.05714286	  0.05714286	 0.77142857	  1.54285714	  1.54285714
 54	   1	  27	2023-01-12	  0.02857143	  0.05714286	  0.05714286	 0.77142857	  1.54285714	  1.54285714
 54	   1	  27	2023-01-13	  0.02857143	  0.05714286	  0.05714286	 0.77142857	  1.54285714	  1.54285714
 54	   1	  27	2023-01-14	  0.02857143	  0.05714286	  0.05714286	 0.77142857	  1.54285714	  1.54285714
 54	   1	  27	2023-01-15	  0.02857143	  0.05714286	  0.05714286	 0.77142857	  1.54285714	  1.54285714
 55	   3	  12	2023-01-16	  0.08571429	  0.17142857	  0.17142857	 0.34285714	  0.68571429	  0.68571429
 55	   3	  12	2023-01-17	  0.08571429	  0.17142857	  0.17142857	 0.34285714	  0.68571429	  0.68571429
 55	   3	  12	2023-01-18	  0.08571429	  0.17142857	  0.17142857	 0.34285714	  0.68571429	  0.68571429
 55	   3	  12	2023-01-19	  0.08571429	  0.17142857	  0.17142857	 0.34285714	  0.68571429	  0.68571429
 55	   3	  12	2023-01-20	  0.08571429	  0.17142857	  0.17142857	 0.34285714	  0.68571429	  0.68571429
 55	   3	  12	2023-01-21	  0.08571429	  0.17142857	  0.17142857	 0.34285714	  0.68571429	  0.68571429
 55	   3	  12	2023-01-22	  0.08571429	  0.17142857	  0.17142857	 0.34285714	  0.68571429	  0.68571429
 56	   6	  18	2023-01-23	  0.17142857	  0.34285714	  0.34285714	 0.51428571	  1.02857143	  1.02857143
 56	   6	  18	2023-01-24	  0.17142857	  0.34285714	  0.34285714	 0.51428571	  1.02857143	  1.02857143
 56	   6	  18	2023-01-25	  0.17142857	  0.34285714	  0.34285714	 0.51428571	  1.02857143	  1.02857143
 56	   6	  18	2023-01-26	  0.17142857	  0.34285714	  0.34285714	 0.51428571	  1.02857143	  1.02857143
 56	   6	  18	2023-01-27	  0.17142857	  0.34285714	  0.34285714	 0.51428571	  1.02857143	  1.02857143
 56	   6	  18	2023-01-28	  0.17142857	  0.34285714	  0.34285714	 0.51428571	  1.02857143	  1.02857143
 56	   6	  18	2023-01-29	  0.17142857	  0.34285714	  0.34285714	 0.51428571	  1.02857143	  1.02857143
 57	   2	   5	2023-01-30	  0.05714286	  0.11428571	  0.11428571	 0.14285714	  0.28571429	  0.28571429
 57	   2	   5	2023-01-31	  0.05714286	  0.11428571	  0.11428571	 0.14285714	  0.28571429	  0.28571429
 57	   2	   5	2023-02-01	  0.05714286	  0.11428571	  0.11428571	 0.14285714	  0.28571429	  0.28571429
 57	   2	   5	2023-02-02	  0.05714286	  0.11428571	  0.11428571	 0.14285714	  0.28571429	  0.28571429
 57	   2	   5	2023-02-03	  0.05714286	  0.11428571	  0.11428571	 0.14285714	  0.28571429	  0.28571429
 57	   2	   5	2023-02-04	  0.05714286	  0.11428571	  0.11428571	 0.14285714	  0.28571429	  0.28571429
 57	   2	   5	2023-02-05	  0.05714286	  0.11428571	  0.11428571	 0.14285714	  0.28571429	  0.28571429
 58	   0	   0	2023-02-06	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 58	   0	   0	2023-02-07	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 58	   0	   0	2023-02-08	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 58	   0	   0	2023-02-09	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 58	   0	   0	2023-02-10	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 58	   0	   0	2023-02-11	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 58	   0	   0	2023-02-12	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 59	   0	   0	2023-02-13	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 59	   0	   0	2023-02-14	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 59	   0	   0	2023-02-15	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 59	   0	   0	2023-02-16	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 59	   0	   0	2023-02-17	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 59	   0	   0	2023-02-18	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 59	   0	   0	2023-02-19	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 60	   0	   3	2023-02-20	  0.00000000	  0.00000000	  0.00000000	 0.08571429	  0.17142857	  0.17142857
 60	   0	   3	2023-02-21	  0.00000000	  0.00000000	  0.00000000	 0.08571429	  0.17142857	  0.17142857
 60	   0	   3	2023-02-22	  0.00000000	  0.00000000	  0.00000000	 0.08571429	  0.17142857	  0.17142857
 60	   0	   3	2023-02-23	  0.00000000	  0.00000000	  0.00000000	 0.08571429	  0.17142857	  0.17142857
 60	   0	   3	2023-02-24	  0.00000000	  0.00000000	  0.00000000	 0.08571429	  0.17142857	  0.17142857
 60	   0	   3	2023-02-25	  0.00000000	  0.00000000	  0.00000000	 0.08571429	  0.17142857	  0.17142857
 60	   0	   3	2023-02-26	  0.00000000	  0.00000000	  0.00000000	 0.08571429	  0.17142857	  0.17142857
 61	   1	   2	2023-02-27	  0.02857143	  0.05714286	  0.05714286	 0.05714286	  0.11428571	  0.11428571
 61	   1	   2	2023-02-28	  0.02857143	  0.05714286	  0.05714286	 0.05714286	  0.11428571	  0.11428571
 61	   1	   2	2023-03-01	  0.02857143	  0.05714286	  0.05714286	 0.05714286	  0.11428571	  0.11428571
 61	   1	   2	2023-03-02	  0.02857143	  0.05714286	  0.05714286	 0.05714286	  0.11428571	  0.11428571
 61	   1	   2	2023-03-03	  0.02857143	  0.05714286	  0.05714286	 0.05714286	  0.11428571	  0.11428571
 61	   1	   2	2023-03-04	  0.02857143	  0.05714286	  0.05714286	 0.05714286	  0.11428571	  0.11428571
 61	   1	   2	2023-03-05	  0.02857143	  0.05714286	  0.05714286	 0.05714286	  0.11428571	  0.11428571
 62	   0	   2	2023-03-06	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 62	   0	   2	2023-03-07	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 62	   0	   2	2023-03-08	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 62	   0	   2	2023-03-09	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 62	   0	   2	2023-03-10	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 62	   0	   2	2023-03-11	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 62	   0	   2	2023-03-12	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 63	   0	   1	2023-03-13	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 63	   0	   1	2023-03-14	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 63	   0	   1	2023-03-15	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 63	   0	   1	2023-03-16	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 63	   0	   1	2023-03-17	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 63	   0	   1	2023-03-18	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 63	   0	   1	2023-03-19	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 64	   0	   1	2023-03-20	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 64	   0	   1	2023-03-21	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 64	   0	   1	2023-03-22	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 64	   0	   1	2023-03-23	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 64	   0	   1	2023-03-24	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 64	   0	   1	2023-03-25	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 64	   0	   1	2023-03-26	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 65	   0	   2	2023-03-27	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 65	   0	   2	2023-03-28	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 65	   0	   2	2023-03-29	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 65	   0	   2	2023-03-30	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 65	   0	   2	2023-03-31	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 65	   0	   2	2023-04-01	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 65	   0	   2	2023-04-02	  0.00000000	  0.00000000	  0.00000000	 0.05714286	  0.11428571	  0.11428571
 66	   0	   1	2023-04-03	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 66	   0	   1	2023-04-04	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 66	   0	   1	2023-04-05	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 66	   0	   1	2023-04-06	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 66	   0	   1	2023-04-07	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 66	   0	   1	2023-04-08	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 66	   0	   1	2023-04-09	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 67	   0	   0	2023-04-10	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 67	   0	   0	2023-04-11	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 67	   0	   0	2023-04-12	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 67	   0	   0	2023-04-13	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 67	   0	   0	2023-04-14	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 67	   0	   0	2023-04-15	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 67	   0	   0	2023-04-16	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 68	   0	   1	2023-04-17	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 68	   0	   1	2023-04-18	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 68	   0	   1	2023-04-19	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 68	   0	   1	2023-04-20	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 68	   0	   1	2023-04-21	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 68	   0	   1	2023-04-22	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 68	   0	   1	2023-04-23	  0.00000000	  0.00000000	  0.00000000	 0.02857143	  0.05714286	  0.05714286
 69	   0	   0	2023-04-24	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 69	   0	   0	2023-04-25	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 69	   0	   0	2023-04-26	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 69	   0	   0	2023-04-27	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 69	   0	   0	2023-04-28	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 69	   0	   0	2023-04-29	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 69	   0	   0	2023-04-30	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 70	   0	   0	2023-05-01	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 70	   0	   0	2023-05-02	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 70	   0	   0	2023-05-03	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 70	   0	   0	2023-05-04	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 70	   0	   0	2023-05-05	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 70	   0	   0	2023-05-06	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 70	   0	   0	2023-05-07	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 71	   0	   0	2023-05-08	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 71	   0	   0	2023-05-09	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 71	   0	   0	2023-05-10	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 71	   0	   0	2023-05-11	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 71	   0	   0	2023-05-12	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 71	   0	   0	2023-05-13	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 71	   0	   0	2023-05-14	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 72	   0	   0	2023-05-15	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 72	   0	   0	2023-05-16	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 72	   0	   0	2023-05-17	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 72	   0	   0	2023-05-18	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 72	   0	   0	2023-05-19	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 72	   0	   0	2023-05-20	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 72	   0	   0	2023-05-21	  0.00000000	  0.00000000	  0.00000000	 0.00000000	  0.00000000	  0.00000000
 73	  53	   8	2023-05-22	  1.51428571	  3.02857143	  3.02857143	 0.22857143	  0.45714286	  0.45714286
 73	  53	   8	2023-05-23	  1.51428571	  3.02857143	  3.02857143	 0.22857143	  0.45714286	  0.45714286
 73	  53	   8	2023-05-24	  1.51428571	  3.02857143	  3.02857143	 0.22857143	  0.45714286	  0.45714286
 73	  53	   8	2023-05-25	  1.51428571	  3.02857143	  3.02857143	 0.22857143	  0.45714286	  0.45714286
 73	  53	   8	2023-05-26	  1.51428571	  3.02857143	  3.02857143	 0.22857143	  0.45714286	  0.45714286
 73	  53	   8	2023-05-27	  1.51428571	  3.02857143	  3.02857143	 0.22857143	  0.45714286	  0.45714286
 73	  53	   8	2023-05-28	  1.51428571	  3.02857143	  3.02857143	 0.22857143	  0.45714286	  0.45714286
 74	  87	  10	2023-05-29	  2.48571429	  4.97142857	  4.97142857	 0.28571429	  0.57142857	  0.57142857
 74	  87	  10	2023-05-30	  2.48571429	  4.97142857	  4.97142857	 0.28571429	  0.57142857	  0.57142857
 74	  87	  10	2023-05-31	  2.48571429	  4.97142857	  4.97142857	 0.28571429	  0.57142857	  0.57142857
 74	  87	  10	2023-06-01	  2.48571429	  4.97142857	  4.97142857	 0.28571429	  0.57142857	  0.57142857
 74	  87	  10	2023-06-02	  2.48571429	  4.97142857	  4.97142857	 0.28571429	  0.57142857	  0.57142857
 74	  87	  10	2023-06-03	  2.48571429	  4.97142857	  4.97142857	 0.28571429	  0.57142857	  0.57142857
 74	  87	  10	2023-06-04	  2.48571429	  4.97142857	  4.97142857	 0.28571429	  0.57142857	  0.57142857
 75	 158	  12	2023-06-05	  4.51428571	  9.02857143	  9.02857143	 0.34285714	  0.68571429	  0.68571429
 75	 158	  12	2023-06-06	  4.51428571	  9.02857143	  9.02857143	 0.34285714	  0.68571429	  0.68571429
 75	 158	  12	2023-06-07	  4.51428571	  9.02857143	  9.02857143	 0.34285714	  0.68571429	  0.68571429
 75	 158	  12	2023-06-08	  4.51428571	  9.02857143	  9.02857143	 0.34285714	  0.68571429	  0.68571429
 75	 158	  12	2023-06-09	  4.51428571	  9.02857143	  9.02857143	 0.34285714	  0.68571429	  0.68571429
 75	 158	  12	2023-06-10	  4.51428571	  9.02857143	  9.02857143	 0.34285714	  0.68571429	  0.68571429
 75	 158	  12	2023-06-11	  4.51428571	  9.02857143	  9.02857143	 0.34285714	  0.68571429	  0.68571429
 76	 101	  12	2023-06-12	  2.88571429	  5.77142857	  5.77142857	 0.34285714	  0.68571429	  0.68571429
 76	 101	  12	2023-06-13	  2.88571429	  5.77142857	  5.77142857	 0.34285714	  0.68571429	  0.68571429
 76	 101	  12	2023-06-14	  2.88571429	  5.77142857	  5.77142857	 0.34285714	  0.68571429	  0.68571429
 76	 101	  12	2023-06-15	  2.88571429	  5.77142857	  5.77142857	 0.34285714	  0.68571429	  0.68571429
 76	 101	  12	2023-06-16	  2.88571429	  5.77142857	  5.77142857	 0.34285714	  0.68571429	  0.68571429
 76	 101	  12	2023-06-17	  2.88571429	  5.77142857	  5.77142857	 0.34285714	  0.68571429	  0.68571429
 76	 101	  12	2023-06-18	  2.88571429	  5.77142857	  5.77142857	 0.34285714	  0.68571429	  0.68571429
 77	  79	  21	2023-06-19	  2.25714286	  4.51428571	  4.51428571	 0.60000000	  1.20000000	  1.20000000
 77	  79	  21	2023-06-20	  2.25714286	  4.51428571	  4.51428571	 0.60000000	  1.20000000	  1.20000000
 77	  79	  21	2023-06-21	  2.25714286	  4.51428571	  4.51428571	 0.60000000	  1.20000000	  1.20000000
 77	  79	  21	2023-06-22	  2.25714286	  4.51428571	  4.51428571	 0.60000000	  1.20000000	  1.20000000
 77	  79	  21	2023-06-23	  2.25714286	  4.51428571	  4.51428571	 0.60000000	  1.20000000	  1.20000000
 77	  79	  21	2023-06-24	  2.25714286	  4.51428571	  4.51428571	 0.60000000	  1.20000000	  1.20000000
 77	  79	  21	2023-06-25	  2.25714286	  4.51428571	  4.51428571	 0.60000000	  1.20000000	  1.20000000
 78	  84	  44	2023-06-26	  2.40000000	  4.80000000	  4.80000000	 1.25714286	  2.51428571	  2.51428571
 78	  84	  44	2023-06-27	  2.40000000	  4.80000000	  4.80000000	 1.25714286	  2.51428571	  2.51428571
 78	  84	  44	2023-06-28	  2.40000000	  4.80000000	  4.80000000	 1.25714286	  2.51428571	  2.51428571
 78	  84	  44	2023-06-29	  2.40000000	  4.80000000	  4.80000000	 1.25714286	  2.51428571	  2.51428571
 78	  84	  44	2023-06-30	  2.40000000	  4.80000000	  4.80000000	 1.25714286	  2.51428571	  2.51428571
 78	  84	  44	2023-07-01	  2.40000000	  4.80000000	  4.80000000	 1.25714286	  2.51428571	  2.51428571
 78	  84	  44	2023-07-02	  2.40000000	  4.80000000	  4.80000000	 1.25714286	  2.51428571	  2.51428571
 79	  75	  99	2023-07-03	  2.14285714	  4.28571429	  4.28571429	 2.82857143	  5.65714286	  5.65714286
 79	  75	  99	2023-07-04	  2.14285714	  4.28571429	  4.28571429	 2.82857143	  5.65714286	  5.65714286
 79	  75	  99	2023-07-05	  2.14285714	  4.28571429	  4.28571429	 2.82857143	  5.65714286	  5.65714286
 79	  75	  99	2023-07-06	  2.14285714	  4.28571429	  4.28571429	 2.82857143	  5.65714286	  5.65714286
 79	  75	  99	2023-07-07	  2.14285714	  4.28571429	  4.28571429	 2.82857143	  5.65714286	  5.65714286
 79	  75	  99	2023-07-08	  2.14285714	  4.28571429	  4.28571429	 2.82857143	  5.65714286	  5.65714286
 79	  75	  99	2023-07-09	  2.14285714	  4.28571429	  4.28571429	 2.82857143	  5.65714286	  5.65714286
 80	  69	  87	2023-07-10	  1.97142857	  3.94285714	  3.94285714	 2.48571429	  4.97142857	  4.97142857
 80	  69	  87	2023-07-11	  1.97142857	  3.94285714	  3.94285714	 2.48571429	  4.97142857	  4.97142857
 80	  69	  87	2023-07-12	  1.97142857	  3.94285714	  3.94285714	 2.48571429	  4.97142857	  4.97142857
 80	  69	  87	2023-07-13	  1.97142857	  3.94285714	  3.94285714	 2.48571429	  4.97142857	  4.97142857
 80	  69	  87	2023-07-14	  1.97142857	  3.94285714	  3.94285714	 2.48571429	  4.97142857	  4.97142857
 80	  69	  87	2023-07-15	  1.97142857	  3.94285714	  3.94285714	 2.48571429	  4.97142857	  4.97142857
 80	  69	  87	2023-07-16	  1.97142857	  3.94285714	  3.94285714	 2.48571429	  4.97142857	  4.97142857
 81	  49	  80	2023-07-17	  1.40000000	  2.80000000	  2.80000000	 2.28571429	  4.57142857	  4.57142857
 81	  49	  80	2023-07-18	  1.40000000	  2.80000000	  2.80000000	 2.28571429	  4.57142857	  4.57142857
 81	  49	  80	2023-07-19	  1.40000000	  2.80000000	  2.80000000	 2.28571429	  4.57142857	  4.57142857
 81	  49	  80	2023-07-20	  1.40000000	  2.80000000	  2.80000000	 2.28571429	  4.57142857	  4.57142857
 81	  49	  80	2023-07-21	  1.40000000	  2.80000000	  2.80000000	 2.28571429	  4.57142857	  4.57142857
 81	  49	  80	2023-07-22	  1.40000000	  2.80000000	  2.80000000	 2.28571429	  4.57142857	  4.57142857
 81	  49	  80	2023-07-23	  1.40000000	  2.80000000	  2.80000000	 2.28571429	  4.57142857	  4.57142857
 82	  56	  62	2023-07-24	  1.60000000	  3.20000000	  3.20000000	 1.77142857	  3.54285714	  3.54285714
 82	  56	  62	2023-07-25	  1.60000000	  3.20000000	  3.20000000	 1.77142857	  3.54285714	  3.54285714
 82	  56	  62	2023-07-26	  1.60000000	  3.20000000	  3.20000000	 1.77142857	  3.54285714	  3.54285714
 82	  56	  62	2023-07-27	  1.60000000	  3.20000000	  3.20000000	 1.77142857	  3.54285714	  3.54285714
 82	  56	  62	2023-07-28	  1.60000000	  3.20000000	  3.20000000	 1.77142857	  3.54285714	  3.54285714
 82	  56	  62	2023-07-29	  1.60000000	  3.20000000	  3.20000000	 1.77142857	  3.54285714	  3.54285714
 82	  56	  62	2023-07-30	  1.60000000	  3.20000000	  3.20000000	 1.77142857	  3.54285714	  3.54285714
 83	  39	  52	2023-07-31	  1.11428571	  2.22857143	  2.22857143	 1.48571429	  2.97142857	  2.97142857
 83	  39	  52	2023-08-01	  1.11428571	  2.22857143	  2.22857143	 1.48571429	  2.97142857	  2.97142857
 83	  39	  52	2023-08-02	  1.11428571	  2.22857143	  2.22857143	 1.48571429	  2.97142857	  2.97142857
 83	  39	  52	2023-08-03	  1.11428571	  2.22857143	  2.22857143	 1.48571429	  2.97142857	  2.97142857
 83	  39	  52	2023-08-04	  1.11428571	  2.22857143	  2.22857143	 1.48571429	  2.97142857	  2.97142857
 83	  39	  52	2023-08-05	  1.11428571	  2.22857143	  2.22857143	 1.48571429	  2.97142857	  2.97142857
 83	  39	  52	2023-08-06	  1.11428571	  2.22857143	  2.22857143	 1.48571429	  2.97142857	  2.97142857
 84	  61	  41	2023-08-07	  1.74285714	  3.48571429	  3.48571429	 1.17142857	  2.34285714	  2.34285714
 84	  61	  41	2023-08-08	  1.74285714	  3.48571429	  3.48571429	 1.17142857	  2.34285714	  2.34285714
 84	  61	  41	2023-08-09	  1.74285714	  3.48571429	  3.48571429	 1.17142857	  2.34285714	  2.34285714
 84	  61	  41	2023-08-10	  1.74285714	  3.48571429	  3.48571429	 1.17142857	  2.34285714	  2.34285714
 84	  61	  41	2023-08-11	  1.74285714	  3.48571429	  3.48571429	 1.17142857	  2.34285714	  2.34285714
 84	  61	  41	2023-08-12	  1.74285714	  3.48571429	  3.48571429	 1.17142857	  2.34285714	  2.34285714
 84	  61	  41	2023-08-13	  1.74285714	  3.48571429	  3.48571429	 1.17142857	  2.34285714	  2.34285714
 85	  39	  28	2023-08-14	  1.11428571	  2.22857143	  2.22857143	 0.80000000	  1.60000000	  1.60000000
 85	  39	  28	2023-08-15	  1.11428571	  2.22857143	  2.22857143	 0.80000000	  1.60000000	  1.60000000
 85	  39	  28	2023-08-16	  1.11428571	  2.22857143	  2.22857143	 0.80000000	  1.60000000	  1.60000000
 85	  39	  28	2023-08-17	  1.11428571	  2.22857143	  2.22857143	 0.80000000	  1.60000000	  1.60000000
 85	  39	  28	2023-08-18	  1.11428571	  2.22857143	  2.22857143	 0.80000000	  1.60000000	  1.60000000
 85	  39	  28	2023-08-19	  1.11428571	  2.22857143	  2.22857143	 0.80000000	  1.60000000	  1.60000000
